rbd;dvrbd;nom_rbd;cod_reg_rbd;nom_reg_rbd;cod_pro_rbd;nom_pro_rbd;cod_com_rbd;nom_com_rbd;cod_deprov_rbd;nom_deprov_rbd;cod_depe1;cod_depe2;cod_grupo;cod_rural_rbd;nalu_lect2m_rbd;nalu_mate2m_rbd;prom_lect2m_rbd;prom_mate2m_rbd;dif_lect2m_rbd;dif_mate2m_rbd;difgru_lect2m_rbd;difgru_mate2m_rbd;sigdif_lect2m_rbd;sigdif_mate2m_rbd;siggru_lect2m_rbd;siggru_mate2m_rbd;marca_lect2m_rbd;marca_mate2m_rbd;marcadif_lect2m_rbd;marcadif_mate2m_rbd;palu_eda_ins_lect2m_rbd;palu_eda_ele_lect2m_rbd;palu_eda_ade_lect2m_rbd;palu_eda_ins_mate2m_rbd;palu_eda_ele_mate2m_rbd;palu_eda_ade_mate2m_rbd;noaplica;fecha_bbdd;codigo_bbdd;grado;agno
11145;7;COLEGIO PARTICULAR CALASANZ;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;41;Elqui;3;2;2;1;41;40;257;273;-11;-4;17;29;0;0;1;1;;;;;41.5;46.3;12.2;35.0;42.5;22.5;0;20240418;final20240418v1;2m;2023
8821;8;LICEO MUNICIPALIZADO AMANDA LABARCA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13132;VITACURA;133;Oriente;2;1;4;1;104;101;285;303;30;36;16;15;1;1;1;1;;;;;19.2;34.6;46.2;21.8;43.6;34.7;0;20240418;final20240418v1;2m;2023
20136;7;LICEO POLITECNICO LOS NOGALES;9;DE LA ARAUCANÍA;92;MALLECO;9201;ANGOL;91;Malleco;3;2;1;1;14;13;234;232;5;15;7;5;0;0;0;0;;;;;50.0;50.0;0.0;69.2;30.8;0.0;0;20240418;final20240418v1;2m;2023
26465;2;COLEGIO INSTITUTO RAMÓN FREIRE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13119;MAIPÚ;134;Poniente;3;2;3;1;25;25;266;262;33;44;10;-2;1;1;1;0;;;;;28.0;40.0;32.0;44.0;48.0;8.0;0;20240418;final20240418v1;2m;2023
25114;3;ESC. BASICA PART.IBEROAMERICANO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13112;LA PINTANA;136;Cordillera;3;2;2;1;61;55;249;235;8;-13;9;-9;0;0;1;0;;;;;44.3;44.3;11.5;63.6;30.9;5.5;0;20240418;final20240418v1;2m;2023
26110;6;COLEGIO SANTIAGO - QUILICURA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13125;QUILICURA;137;Norte;3;2;3;1;83;83;248;253;4;0;-8;-11;0;0;-1;-1;;;;;50.6;31.3;18.1;55.4;33.7;10.8;0;20240418;final20240418v1;2m;2023
10126;5;COMPLEJO EDUCACIONAL CERRO NAVIA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13103;CERRO NAVIA;134;Poniente;6;4;1;1;27;28;228;247;-5;29;1;20;0;1;0;1;;;;;70.4;25.9;3.7;57.1;32.1;10.7;0;20240418;final20240418v1;2m;2023
31065;4;LICEO TECNOLOGICO BICENTENARIO ENRIQUE KIRBERG BALTIANSKY;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13119;MAIPÚ;134;Poniente;1;1;3;1;91;97;259;262;4;18;3;-2;0;1;0;0;;;;;37.4;37.4;25.3;39.2;45.4;15.5;0;20240418;final20240418v1;2m;2023
4507;1;LICEO TÉCNICO PROFESIONAL GONZALO GUGLIELMI MONTIEL;8;DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;82;Bio Bio;2;1;1;1;37;37;202;220;-23;-14;-25;-7;-1;0;-1;0;;;;;86.5;10.8;2.7;81.1;18.9;0.0;0;20240418;final20240418v1;2m;2023
20159;6;LICEO PARTICULAR JAN COMENIUS;9;DE LA ARAUCANÍA;91;CAUTÍN;9101;TEMUCO;92;Cautin Norte;3;2;2;1;184;192;245;248;0;-3;5;4;0;0;1;0;;;;;52.7;28.3;19.0;55.7;32.8;11.5;0;20240418;final20240418v1;2m;2023
15745;7;COLEGIO VALLE DE COLCHAGUA;6;DEL LIBERTADOR BERNARDO OHIGGINS;63;COLCHAGUA;6301;SAN FERNANDO;62;Colchagua;3;2;2;1;33;32;244;231;4;2;4;-13;0;0;0;-1;;;;;57.6;33.3;9.1;65.6;28.1;6.3;0;20240418;final20240418v1;2m;2023
25592;0;INSTITUTO SAN MIGUEL;13;METROPOLITANA DE SANTIAGO;133;CHACABUCO;13301;COLINA;137;Norte;1;1;2;1;46;48;241;234;16;21;1;-10;1;1;0;-1;;;;;56.5;28.3;15.2;64.6;33.3;2.1;0;20240418;final20240418v1;2m;2023
9608;3;CENTRO EDUCACIONAL MIRADOR;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13131;SAN RAMÓN;132;Sur;2;1;2;1;16;15;221;213;-11;-17;-19;-31;0;0;-1;-1;;;;;75.0;25.0;0.0;73.3;26.7;0.0;0;20240418;final20240418v1;2m;2023
12851;1;COLEGIO PADRE ALBERTO HURTADO;2;DE ANTOFAGASTA;22;EL LOA;2201;CALAMA;22;El Loa;3;2;4;1;43;42;289;328;8;44;20;40;0;1;1;1;;;;;18.6;34.9;46.5;14.3;28.6;57.1;0;20240418;final20240418v1;2m;2023
